16.0460599758,48.057112876
15.6163228517,49.3131985533
15.1805382626,49.2086346403
14.9334551148,49.0989436116
14.5230981951,48.3791613493
14.226636464,45.9387883714
13.9958851812,42.9538065514
14.0445078991,39.4459762501
14.0344227723,34.7196961597
14.5426482076,32.4645611153
15.0388881805,33.5781237404
15.2490401487,35.6407458847
15.2227742934,36.7895957297
15.1205766911,36.9488215664
15.0809285678,36.5651156627
15.2600429549,36.3247573752
16.0907046731,40.4833120268
16.9379729364,54.1324269058
16.8615417527,62.8075266458
16.2619577953,67.7299792516
15.6852123167,71.6506047662
15.1891558988,73.6136350338
15.2363425794,73.6136350338
15.4086545965,73.6136350338
15.5218841826,73.6136350338
15.2547407604,70.2102262754
15.3914571853,67.6576697065
15.6411748352,65.7432522799
15.6283179986,64.3074392099
15.6617034966,63.2305794074
15.862199908,62.4229345556
15.5333501356,61.8172009167
15.6871456815,61.3629006875
15.8409412274,61.0221755156
15.9178390003,60.7666316367
16.0716345462,60.5749737275
16.2254300921,60.4312302957
16.379225638,60.3234227217
16.5330211839,60.2425670413
16.6868167298,60.181925281
16.8406122757,60.1364439607
16.9944078216,60.1023329706
17.0713055946,60.0767497279
17.1482033675,60.0575622959
17.3019989134,60.043171722
17.3788966864,60.0323787915
17.4557944593,60.0242840936
17.5326922323,60.0182130702
17.6095900052,60.0136598026
17.6864877782,60.010244852
17.7633855511,60.007683639
17.8402833241,60.0057627292
17.917181097,60.0043220469
17.99407887,60.0032415352
18.0709766429,60.0024311514
18.2247721888,60.0018233635
18.3016699617,60.0013675227
18.3785677347,60.001025642
18.4554655076,60.0007692315
18.5323632806,60.0005769236
18.6092610535,60.0004326927
18.7630565994,60.0003245195
18.8399543724,60.0002433897
18.9168521453,60.0001825422
19.0706476912,60.0001369067
19.1475454642,60.00010268
19.2244432371,60.00007701
19.378238783,60.0000577575
19.455136556,60.0000433181
19.5320343289,60.0000324886
19.6858298748,60.0000243664
19.7627276478,60.0000182748
19.8396254207,60.0000137061
19.9165231937,60.0000102796
19.9934209666,60.0000077097
20.0703187396,60.0000057823
20.2241142855,60.0000043367
20.3010120584,60.0000032525
20.3779098314,60.0000024394
20.5317053773,60.0000018295
20.6086031502,60.0000013722
20.6855009231,60.0000010291
20.7623986961,60.0000007718
20.839296469,60.0000005789
20.916194242,60.0000004342
20.9930920149,60.0000003256
21.0699897879,60.0000002442
21.1468875608,60.0000001832
21.2237853338,60.0000001374
21.3006831067,60.000000103
21.3775808797,60.0000000773
21.4544786526,60.000000058
21.5313764256,60.0000000435
21.6082741985,60.0000000326
21.6851719715,60.0000000244
21.7620697444,60.0000000183
21.7620697444,60.0000000138
21.7620697444,60.0000000103
21.7620697444,60.0000000077
21.7620697444,60.0000000058
21.7620697444,60.0000000044
21.7620697444,60.0000000033
21.7620697444,60.0000000024
21.7620697444,60.0000000018
21.7620697444,60.0000000014
21.7620697444,60.000000001
21.7620697444,60.0000000008
21.7620697444,60.0000000006
21.7620697444,60.0000000004
21.7620697444,60.0000000003
21.7620697444,60.0000000002
21.7620697444,60.0000000002
21.7620697444,60.0000000001
21.7620697444,60.0000000001
21.7620697444,60.0000000001
21.7620697444,60.0000000001
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
21.7620697444,60
