-0.532167052
-0.947853519
-1.264229422
-1.170391827
-1.188859534
-1.184875414
-1.790036527
-2.656149722
-3.653935905
-3.47116308
-3.884308813
-4.375059727
-5.044440281
-5.507992393
-5.564416602
-4.963529867
-4.912831383
-2.742965732
-3.426131352
-3.73697472
-3.515392991
-3.030754826
-3.088280035
